NO,TIME,SUHU,SET POINT,EROR,DELTA EROR,OUTPUT ANFIS,OUTPUT M
1,00:34:00,32.44,60.00,27.56,0.00,7.85,M3
2,00:34:02,32.44,60.00,27.56,0.00,7.85,M3
3,00:34:04,32.50,60.00,27.50,-0.06,2.58,M3
4,00:34:06,32.50,60.00,27.50,0.00,8.18,M3
5,00:34:08,32.50,60.00,27.50,0.00,8.18,M3
6,00:34:10,32.50,60.00,27.50,0.00,8.18,M3
7,00:34:12,32.50,60.00,27.50,0.00,8.18,M3
8,00:34:14,32.56,60.00,27.44,-0.06,2.58,M3
9,00:34:16,32.56,60.00,27.44,0.00,8.52,M3
10,00:34:18,32.62,60.00,27.38,-0.06,2.58,M3
11,00:34:20,32.69,60.00,27.31,-0.06,2.58,M3
12,00:34:22,32.69,60.00,27.31,0.00,9.24,M3
13,00:34:24,32.81,60.00,27.19,-0.12,2.56,M3
14,00:34:26,32.81,60.00,27.19,0.00,9.99,M3
15,00:34:28,32.88,60.00,27.12,-0.06,2.58,M3
16,00:34:30,33.00,60.00,27.00,-0.12,2.56,M3
17,00:34:32,33.06,60.00,26.94,-0.06,2.58,M3
18,00:34:34,33.12,60.00,26.88,-0.06,2.58,M3
19,00:34:36,33.25,60.00,26.75,-0.12,2.56,M3
20,00:34:38,33.31,60.00,26.69,-0.06,2.58,M3
21,00:34:40,33.38,60.00,26.62,-0.06,2.58,M3
22,00:34:42,33.50,60.00,26.50,-0.12,2.56,M3
23,00:34:44,33.62,60.00,26.38,-0.12,2.56,M3
24,00:34:46,33.75,60.00,26.25,-0.12,2.56,M3
25,00:34:48,33.81,60.00,26.19,-0.06,2.59,M3
26,00:34:50,33.88,60.00,26.12,-0.06,2.59,M3
27,00:34:52,34.06,60.00,25.94,-0.19,2.56,M3
28,00:34:54,34.12,60.00,25.88,-0.06,2.60,M3
29,00:34:56,34.25,60.00,25.75,-0.12,2.56,M3
30,00:34:58,34.38,60.00,25.62,-0.12,2.57,M3
31,00:35:00,34.50,60.00,25.50,-0.12,2.57,M3
32,00:35:02,34.62,60.00,25.38,-0.12,2.57,M3
33,00:35:04,34.75,60.00,25.25,-0.12,2.57,M3
34,00:35:06,34.81,60.00,25.19,-0.06,2.61,M3
35,00:35:08,34.94,60.00,25.06,-0.12,2.57,M3
36,00:35:10,35.06,60.00,24.94,-0.12,2.57,M3
37,00:35:12,35.19,60.00,24.81,-0.12,2.58,M3
38,00:35:14,35.31,60.00,24.69,-0.12,2.58,M3
39,00:35:16,35.44,60.00,24.56,-0.12,2.58,M3
40,00:35:18,35.56,60.00,24.44,-0.12,2.58,M3
41,00:35:20,35.69,60.00,24.31,-0.12,2.58,M3
42,00:35:22,35.81,60.00,24.19,-0.12,2.58,M3
43,00:35:24,35.94,60.00,24.06,-0.12,2.58,M3
44,00:35:26,36.06,60.00,23.94,-0.12,2.58,M3
45,00:35:28,36.12,60.00,23.88,-0.06,2.61,M3
46,00:35:30,36.25,60.00,23.75,-0.12,2.59,M3
47,00:35:32,36.38,60.00,23.62,-0.12,2.59,M3
48,00:35:34,36.50,60.00,23.50,-0.12,2.59,M3
49,00:35:36,36.62,60.00,23.38,-0.12,2.59,M3
50,00:35:38,36.75,60.00,23.25,-0.12,2.59,M3
51,00:35:40,36.88,60.00,23.12,-0.12,2.58,M3
52,00:35:42,37.00,60.00,23.00,-0.12,2.58,M3
53,00:35:44,37.12,60.00,22.88,-0.12,2.58,M3
54,00:35:46,37.25,60.00,22.75,-0.12,2.58,M3
55,00:35:48,37.38,60.00,22.62,-0.12,2.58,M3
56,00:35:50,37.50,60.00,22.50,-0.12,2.58,M3
57,00:35:52,37.56,60.00,22.44,-0.06,2.58,M3
58,00:35:54,37.75,60.00,22.25,-0.19,2.56,M3
59,00:35:56,37.88,60.00,22.12,-0.12,2.58,M3
60,00:35:58,38.00,60.00,22.00,-0.12,2.57,M3
61,00:36:00,38.06,60.00,21.94,-0.06,2.56,M3
62,00:36:02,38.19,60.00,21.81,-0.12,2.57,M3
63,00:36:04,38.38,60.00,21.62,-0.19,2.55,M3
64,00:36:07,38.44,60.00,21.56,-0.06,2.55,M3
65,00:36:09,38.62,60.00,21.38,-0.19,2.55,M3
66,00:36:11,38.69,60.00,21.31,-0.06,2.54,M3
67,00:36:13,38.81,60.00,21.19,-0.12,2.56,M3
68,00:36:15,38.94,60.00,21.06,-0.12,2.55,M3
69,00:36:17,39.06,60.00,20.94,-0.12,2.55,M3
70,00:36:19,39.19,60.00,20.81,-0.12,2.55,M3
71,00:36:21,39.31,60.00,20.69,-0.12,2.54,M3
72,00:36:23,39.44,60.00,20.56,-0.12,2.54,M3
73,00:36:25,39.56,60.00,20.44,-0.12,2.54,M3
74,00:36:27,39.69,60.00,20.31,-0.12,2.53,M3
75,00:36:29,39.81,60.00,20.19,-0.12,2.53,M3
76,00:36:31,39.94,60.00,20.06,-0.12,2.52,M3
77,00:36:33,40.06,60.00,19.94,-0.12,2.52,M3
78,00:36:35,40.19,60.00,19.81,-0.12,2.52,M3
79,00:36:37,40.31,60.00,19.69,-0.12,2.51,M3
80,00:36:39,40.38,60.00,19.62,-0.06,2.49,M3
81,00:36:41,40.56,60.00,19.44,-0.19,2.46,M3
82,00:36:43,40.62,60.00,19.38,-0.06,2.48,M3
83,00:36:45,40.75,60.00,19.25,-0.12,2.49,M3
84,00:36:47,40.88,60.00,19.12,-0.12,2.49,M3
85,00:36:49,41.00,60.00,19.00,-0.12,2.48,M3
86,00:36:51,41.12,60.00,18.88,-0.12,2.47,M3
87,00:36:53,41.25,60.00,18.75,-0.12,2.47,M3
88,00:36:55,41.38,60.00,18.62,-0.12,2.46,M3
89,00:36:57,41.50,60.00,18.50,-0.12,2.45,M3
90,00:36:59,41.62,60.00,18.38,-0.12,2.45,M3
91,00:37:01,41.75,60.00,18.25,-0.12,2.44,M3
92,00:37:03,41.88,60.00,18.12,-0.12,2.43,M3
93,00:37:05,42.00,60.00,18.00,-0.12,2.42,M3
94,00:37:07,42.06,60.00,17.94,-0.06,2.43,M3
95,00:37:09,42.19,60.00,17.81,-0.12,2.41,M3
96,00:37:11,42.31,60.00,17.69,-0.12,2.40,M3
97,00:37:13,42.44,60.00,17.56,-0.12,2.39,M3
98,00:37:15,42.56,60.00,17.44,-0.12,2.38,M3
99,00:37:17,42.69,60.00,17.31,-0.12,2.37,M3
100,00:37:19,42.81,60.00,17.19,-0.12,2.36,M3
101,00:37:21,42.94,60.00,17.06,-0.12,2.35,M3
102,00:37:23,43.00,60.00,17.00,-0.06,2.39,M3
103,00:37:25,43.19,60.00,16.81,-0.19,2.26,M3
104,00:37:27,43.31,60.00,16.69,-0.12,2.33,M3
105,00:37:29,43.38,60.00,16.62,-0.06,2.36,M3
106,00:37:31,43.50,60.00,16.50,-0.12,2.31,M3
107,00:37:33,43.62,60.00,16.38,-0.12,2.30,M3
108,00:37:35,43.75,60.00,16.25,-0.12,2.29,M3
109,00:37:37,43.88,60.00,16.12,-0.12,2.28,M3
110,00:37:39,44.00,60.00,16.00,-0.12,2.27,M3
111,00:37:41,44.12,60.00,15.88,-0.12,2.26,M3
112,00:37:43,44.25,60.00,15.75,-0.12,2.25,M2
113,00:37:45,44.38,60.00,15.62,-0.12,2.24,M2
114,00:37:47,44.50,60.00,15.50,-0.12,2.23,M2
115,00:37:49,44.62,60.00,15.38,-0.12,2.22,M2
116,00:37:51,44.75,60.00,15.25,-0.12,2.21,M2
117,00:37:53,44.88,60.00,15.12,-0.12,2.20,M2
118,00:37:55,45.00,60.00,15.00,-0.12,2.19,M2
119,00:37:57,45.06,60.00,14.94,-0.06,2.22,M2
120,00:37:59,45.25,60.00,14.75,-0.19,2.19,M2
121,00:38:01,45.38,60.00,14.62,-0.12,2.16,M2
122,00:38:03,45.44,60.00,14.56,-0.06,2.18,M2
123,00:38:05,45.56,60.00,14.44,-0.12,2.14,M2
124,00:38:07,45.69,60.00,14.31,-0.12,2.13,M2
125,00:38:09,45.81,60.00,14.19,-0.12,2.12,M2
126,00:38:11,45.88,60.00,14.12,-0.06,2.14,M2
127,00:38:13,46.00,60.00,14.00,-0.12,2.11,M2
128,00:38:15,46.12,60.00,13.88,-0.12,2.10,M2
129,00:38:17,46.19,60.00,13.81,-0.06,2.11,M2
130,00:38:19,46.31,60.00,13.69,-0.12,2.08,M2
131,00:38:21,46.44,60.00,13.56,-0.12,2.07,M2
132,00:38:23,46.56,60.00,13.44,-0.12,2.06,M2
133,00:38:25,46.62,60.00,13.38,-0.06,2.07,M2
134,00:38:27,46.75,60.00,13.25,-0.12,2.05,M2
135,00:38:29,46.88,60.00,13.12,-0.12,2.04,M2
136,00:38:31,47.06,60.00,12.94,-0.12,2.02,M2
137,00:38:33,47.19,60.00,12.81,-0.12,2.01,M2
138,00:38:36,47.25,60.00,12.75,-0.06,2.01,M2
139,00:38:38,47.38,60.00,12.62,-0.12,2.00,M2
140,00:38:40,47.44,60.00,12.56,-0.06,1.99,M2
141,00:38:42,47.56,60.00,12.44,-0.12,1.99,M2
142,00:38:44,47.69,60.00,12.31,-0.12,1.98,M2
143,00:38:46,47.75,60.00,12.25,-0.06,1.97,M2
144,00:38:48,47.88,60.00,12.12,-0.12,1.96,M2
145,00:38:50,48.00,60.00,12.00,-0.12,1.95,M2
146,00:38:52,48.06,60.00,11.94,-0.06,1.94,M2
147,00:38:54,48.19,60.00,11.81,-0.12,1.94,M2
148,00:38:56,48.25,60.00,11.75,-0.06,1.93,M2
149,00:38:58,48.38,60.00,11.62,-0.12,1.92,M2
150,00:39:00,48.50,60.00,11.50,-0.12,1.92,M2
151,00:39:02,48.62,60.00,11.38,-0.12,1.91,M2
152,00:39:04,48.69,60.00,11.31,-0.06,1.91,M2
153,00:39:06,48.81,60.00,11.19,-0.12,1.89,M2
154,00:39:08,48.88,60.00,11.12,-0.06,1.90,M2
155,00:39:10,49.00,60.00,11.00,-0.12,1.88,M2
156,00:39:12,49.12,60.00,10.88,-0.12,1.87,M2
157,00:39:14,49.25,60.00,10.75,-0.12,1.87,M2
158,00:39:16,49.31,60.00,10.69,-0.06,1.88,M2
159,00:39:18,49.44,60.00,10.56,-0.12,1.85,M2
160,00:39:20,49.56,60.00,10.44,-0.12,1.85,M2
161,00:39:22,49.62,60.00,10.38,-0.06,1.87,M2
162,00:39:24,49.69,60.00,10.31,-0.06,1.87,M2
163,00:39:26,49.81,60.00,10.19,-0.12,1.83,M2
164,00:39:28,49.88,60.00,10.12,-0.06,1.86,M2
165,00:39:30,50.00,60.00,10.00,-0.12,1.82,M2
166,00:39:32,50.06,60.00,9.94,-0.06,1.86,M2
167,00:39:34,50.19,60.00,9.81,-0.12,1.81,M2
168,00:39:36,50.31,60.00,9.69,-0.12,1.81,M2
169,00:39:38,50.38,60.00,9.62,-0.06,1.85,M2
170,00:39:40,50.50,60.00,9.50,-0.12,1.80,M2
171,00:39:42,50.56,60.00,9.44,-0.06,1.85,M2
172,00:39:44,50.69,60.00,9.31,-0.12,1.79,M2
173,00:39:46,50.81,60.00,9.19,-0.12,1.78,M2
174,00:39:48,50.88,60.00,9.12,-0.06,1.85,M2
175,00:39:50,51.00,60.00,9.00,-0.12,1.78,M2
176,00:39:52,51.06,60.00,8.94,-0.06,1.84,M2
177,00:39:54,51.19,60.00,8.81,-0.12,1.77,M2
178,00:39:56,51.31,60.00,8.69,-0.12,1.76,M2
179,00:39:58,51.38,60.00,8.62,-0.06,1.84,M2
180,00:40:00,51.50,60.00,8.50,-0.12,1.76,M2
181,00:40:02,51.62,60.00,8.38,-0.12,1.75,M2
182,00:40:04,51.69,60.00,8.31,-0.06,1.84,M2
183,00:40:06,51.81,60.00,8.19,-0.12,1.75,M2
184,00:40:08,51.88,60.00,8.12,-0.06,1.83,M2
185,00:40:10,52.00,60.00,8.00,-0.12,1.74,M2
186,00:40:12,52.06,60.00,7.94,-0.06,1.83,M2
187,00:40:14,52.19,60.00,7.81,-0.12,1.73,M2
188,00:40:16,52.31,60.00,7.69,-0.12,1.73,M2
189,00:40:18,52.38,60.00,7.62,-0.06,1.82,M2
190,00:40:20,52.50,60.00,7.50,-0.12,1.73,M2
191,00:40:22,52.62,60.00,7.38,-0.12,1.72,M2
192,00:40:24,52.69,60.00,7.31,-0.06,1.82,M2
193,00:40:26,52.81,60.00,7.19,-0.12,1.72,M2
194,00:40:28,52.88,60.00,7.12,-0.06,1.82,M2
195,00:40:30,53.00,60.00,7.00,-0.12,1.71,M2
196,00:40:32,53.06,60.00,6.94,-0.06,1.81,M2
197,00:40:34,53.19,60.00,6.81,-0.12,1.71,M2
198,00:40:36,53.25,60.00,6.75,-0.06,1.81,M2
199,00:40:38,53.38,60.00,6.62,-0.12,1.71,M2
200,00:40:40,53.44,60.00,6.56,-0.06,1.81,M2
201,00:40:42,53.56,60.00,6.44,-0.12,1.71,M2
202,00:40:44,53.69,60.00,6.31,-0.12,1.71,M2
203,00:40:46,53.81,60.00,6.19,-0.12,1.71,M2
204,00:40:48,53.88,60.00,6.12,-0.06,1.80,M2
205,00:40:50,53.94,60.00,6.06,-0.06,1.80,M2
206,00:40:52,54.06,60.00,5.94,-0.12,1.71,M2
207,00:40:54,54.19,60.00,5.81,-0.12,1.71,M2
208,00:40:57,54.25,60.00,5.75,-0.06,1.80,M2
209,00:40:59,54.38,60.00,5.62,-0.12,1.71,M2
210,00:41:01,54.44,60.00,5.56,-0.06,1.81,M2
211,00:41:03,54.56,60.00,5.44,-0.12,1.72,M2
212,00:41:05,54.69,60.00,5.31,-0.12,1.72,M2
213,00:41:07,54.75,60.00,5.25,-0.06,1.81,M2
214,00:41:09,54.88,60.00,5.12,-0.12,1.73,M2
215,00:41:11,54.94,60.00,5.06,-0.06,1.82,M2
216,00:41:13,55.06,60.00,4.94,-0.12,1.73,M2
217,00:41:15,55.19,60.00,4.81,-0.12,1.74,M2
218,00:41:17,55.25,60.00,4.75,-0.06,1.83,M2
219,00:41:19,55.38,60.00,4.62,-0.12,1.75,M2
220,00:41:21,55.44,60.00,4.56,-0.06,1.84,M2
221,00:41:23,55.56,60.00,4.44,-0.12,1.76,M2
222,00:41:25,55.62,60.00,4.38,-0.06,1.85,M2
223,00:41:27,55.75,60.00,4.25,-0.12,1.77,M2
224,00:41:29,55.81,60.00,4.19,-0.06,1.86,M2
225,00:41:31,55.94,60.00,4.06,-0.12,1.78,M2
226,00:41:33,56.06,60.00,3.94,-0.12,1.79,M2
227,00:41:35,56.12,60.00,3.88,-0.06,1.87,M2
228,00:41:37,56.25,60.00,3.75,-0.12,1.80,M2
229,00:41:39,56.38,60.00,3.62,-0.12,1.80,M2
230,00:41:41,56.44,60.00,3.56,-0.06,1.89,M2
231,00:41:43,56.56,60.00,3.44,-0.12,1.81,M2
232,00:41:45,56.69,60.00,3.31,-0.12,1.81,M2
233,00:41:47,56.75,60.00,3.25,-0.06,1.90,M2
234,00:41:49,56.81,60.00,3.19,-0.06,1.90,M2
235,00:41:51,57.00,60.00,3.00,-0.19,0.41,M1
236,00:41:53,57.06,60.00,2.94,-0.06,1.89,M2
237,00:41:55,57.12,60.00,2.88,-0.06,1.89,M2
238,00:41:57,57.25,60.00,2.75,-0.12,1.80,M2
239,00:41:59,57.31,60.00,2.69,-0.06,1.88,M2
240,00:42:01,57.44,60.00,2.56,-0.12,1.79,M2
241,00:42:03,57.56,60.00,2.44,-0.12,1.77,M2
242,00:42:05,57.62,60.00,2.38,-0.06,1.84,M2
243,00:42:07,57.75,60.00,2.25,-0.12,1.74,M2
244,00:42:09,57.88,60.00,2.12,-0.12,1.72,M2
245,00:42:11,57.94,60.00,2.06,-0.06,1.79,M2
246,00:42:13,58.06,60.00,1.94,-0.12,1.68,M2
247,00:42:15,58.12,60.00,1.88,-0.06,1.74,M2
248,00:42:17,58.25,60.00,1.75,-0.12,1.63,M2
249,00:42:19,58.38,60.00,1.62,-0.12,1.59,M2
250,00:42:21,58.44,60.00,1.56,-0.06,1.65,M2
251,00:42:23,58.56,60.00,1.44,-0.12,1.52,M2
252,00:42:25,58.69,60.00,1.31,-0.12,1.48,M2
253,00:42:27,58.75,60.00,1.25,-0.06,1.54,M2
254,00:42:29,58.81,60.00,1.19,-0.06,1.51,M2
255,00:42:31,58.94,60.00,1.06,-0.12,1.38,M2
256,00:42:33,59.00,60.00,1.00,-0.06,1.44,M2
257,00:42:35,59.12,60.00,0.88,-0.12,1.30,M2
258,00:42:37,59.19,60.00,0.81,-0.06,1.35,M2
259,00:42:39,59.31,60.00,0.69,-0.12,1.21,M1
260,00:42:41,59.38,60.00,0.62,-0.06,1.26,M2
261,00:42:43,59.50,60.00,0.50,-0.12,1.12,M1
262,00:42:45,59.56,60.00,0.44,-0.06,1.17,M1
263,00:42:47,59.69,60.00,0.31,-0.12,1.03,M1
264,00:42:49,59.81,60.00,0.19,-0.12,0.97,M1
265,00:42:51,59.88,60.00,0.12,-0.06,1.01,M1
266,00:42:53,60.00,60.00,0.00,-0.12,0.87,M1
267,00:42:55,60.12,60.00,-0.12,-0.12,0.80,M1
268,00:42:57,60.19,60.00,-0.19,-0.06,0.85,M1
269,00:42:59,60.25,60.00,-0.25,-0.06,0.81,M1
270,00:43:01,60.38,60.00,-0.38,-0.12,0.67,M1
271,00:43:03,60.44,60.00,-0.44,-0.06,0.71,M1
272,00:43:05,60.50,60.00,-0.50,-0.06,0.68,M1
273,00:43:07,60.56,60.00,-0.56,-0.06,0.64,M1
274,00:43:09,60.62,60.00,-0.62,-0.06,0.61,M1
275,00:43:11,60.62,60.00,-0.62,0.00,0.76,M1
276,00:43:13,60.62,60.00,-0.62,0.00,0.76,M1
277,00:43:15,60.69,60.00,-0.69,-0.06,0.57,M1
278,00:43:17,60.69,60.00,-0.69,0.00,0.78,M1
279,00:43:19,60.69,60.00,-0.69,0.00,0.78,M1
280,00:43:21,60.69,60.00,-0.69,0.00,0.78,M1
281,00:43:23,60.69,60.00,-0.69,0.00,0.78,M1
282,00:43:25,60.69,60.00,-0.69,0.00,0.78,M1
283,00:43:28,60.62,60.00,-0.62,0.00,0.76,M1
284,00:43:30,60.69,60.00,-0.69,-0.06,0.57,M1
285,00:43:32,60.62,60.00,-0.62,0.06,1.05,M1
286,00:43:34,60.62,60.00,-0.62,0.00,0.76,M1
287,00:43:36,60.62,60.00,-0.62,0.00,0.76,M1
288,00:43:38,60.62,60.00,-0.62,0.00,0.76,M1
289,00:43:40,60.56,60.00,-0.56,0.06,1.06,M1
290,00:43:42,60.56,60.00,-0.56,0.00,0.75,M1
291,00:43:44,60.62,60.00,-0.62,-0.06,0.61,M1
292,00:43:46,60.62,60.00,-0.62,0.00,0.76,M1
293,00:43:48,60.62,60.00,-0.62,0.00,0.76,M1
294,00:43:50,60.56,60.00,-0.56,0.06,1.06,M1
295,00:43:52,60.56,60.00,-0.56,0.00,0.75,M1
296,00:43:54,60.56,60.00,-0.56,0.00,0.75,M1
297,00:43:56,60.56,60.00,-0.56,0.00,0.75,M1
298,00:43:58,60.56,60.00,-0.56,0.00,0.75,M1
299,00:44:00,60.50,60.00,-0.50,0.06,1.07,M1
300,00:44:02,60.50,60.00,-0.50,0.00,0.76,M1
301,00:44:04,60.50,60.00,-0.50,0.00,0.76,M1
302,00:44:06,60.50,60.00,-0.50,0.00,0.76,M1
303,00:44:08,60.50,60.00,-0.50,0.00,0.76,M1
304,00:44:10,60.50,60.00,-0.50,0.00,0.76,M1
305,00:44:12,60.50,60.00,-0.50,0.00,0.76,M1
306,00:44:14,60.44,60.00,-0.44,0.06,1.09,M1
307,00:44:16,60.44,60.00,-0.44,0.00,0.77,M1
308,00:44:18,60.44,60.00,-0.44,0.00,0.77,M1
309,00:44:20,60.44,60.00,-0.44,0.00,0.77,M1
310,00:44:22,60.44,60.00,-0.44,0.00,0.77,M1
311,00:44:24,60.44,60.00,-0.44,0.00,0.77,M1
312,00:44:26,60.44,60.00,-0.44,0.00,0.77,M1
313,00:44:28,60.44,60.00,-0.44,0.00,0.77,M1
314,00:44:30,60.44,60.00,-0.44,0.00,0.77,M1
315,00:44:32,60.44,60.00,-0.44,0.00,0.77,M1
316,00:44:34,60.38,60.00,-0.38,0.06,1.11,M1
317,00:44:36,60.38,60.00,-0.38,0.00,0.79,M1
318,00:44:38,60.38,60.00,-0.38,0.00,0.79,M1
319,00:44:40,60.38,60.00,-0.38,0.00,0.79,M1
320,00:44:42,60.38,60.00,-0.38,0.00,0.79,M1
321,00:44:44,60.38,60.00,-0.38,0.00,0.79,M1
322,00:44:46,60.38,60.00,-0.38,0.00,0.79,M1
323,00:44:48,60.38,60.00,-0.38,0.00,0.79,M1
324,00:44:50,60.38,60.00,-0.38,0.00,0.79,M1
325,00:44:52,60.31,60.00,-0.31,0.06,1.13,M1
326,00:44:54,60.38,60.00,-0.38,-0.06,0.75,M1
327,00:44:56,60.31,60.00,-0.31,0.06,1.13,M1
328,00:44:58,60.38,60.00,-0.38,-0.06,0.75,M1
329,00:45:00,60.31,60.00,-0.31,0.06,1.13,M1
330,00:45:02,60.31,60.00,-0.31,0.00,0.81,M1
331,00:45:04,60.31,60.00,-0.31,0.00,0.81,M1
332,00:45:06,60.25,60.00,-0.25,0.06,1.16,M1
333,00:45:08,60.25,60.00,-0.25,0.00,0.85,M1
334,00:45:10,60.25,60.00,-0.25,0.00,0.85,M1
335,00:45:12,60.25,60.00,-0.25,0.00,0.85,M1
336,00:45:14,60.25,60.00,-0.25,0.00,0.85,M1
337,00:45:16,60.25,60.00,-0.25,0.00,0.85,M1
338,00:45:18,60.25,60.00,-0.25,0.00,0.85,M1
339,00:45:20,60.25,60.00,-0.25,0.00,0.85,M1
340,00:45:22,60.25,60.00,-0.25,0.00,0.85,M1
341,00:45:24,60.19,60.00,-0.19,0.06,1.19,M1
342,00:45:26,60.19,60.00,-0.19,0.00,0.88,M1
343,00:45:28,60.19,60.00,-0.19,0.00,0.88,M1
344,00:45:30,60.19,60.00,-0.19,0.00,0.88,M1
345,00:45:32,60.19,60.00,-0.19,0.00,0.88,M1
346,00:45:34,60.19,60.00,-0.19,0.00,0.88,M1
347,00:45:36,60.19,60.00,-0.19,0.00,0.88,M1
348,00:45:38,60.19,60.00,-0.19,0.00,0.88,M1
349,00:45:40,60.12,60.00,-0.12,0.06,1.22,M1
350,00:45:42,60.12,60.00,-0.12,0.00,0.93,M1
351,00:45:44,60.12,60.00,-0.12,0.00,0.93,M1
352,00:45:46,60.12,60.00,-0.12,0.00,0.93,M1
353,00:45:48,60.12,60.00,-0.12,0.00,0.93,M1
354,00:45:50,60.12,60.00,-0.12,0.00,0.93,M1
355,00:45:52,60.06,60.00,-0.06,0.06,1.26,M2
356,00:45:54,60.12,60.00,-0.12,-0.06,0.88,M1
357,00:45:56,60.06,60.00,-0.06,0.06,1.26,M2
358,00:45:59,60.06,60.00,-0.06,0.00,0.98,M1
359,00:46:01,60.12,60.00,-0.12,-0.06,0.88,M1
360,00:46:03,60.06,60.00,-0.06,0.06,1.26,M2
361,00:46:05,60.06,60.00,-0.06,0.00,0.98,M1
362,00:46:07,60.06,60.00,-0.06,0.00,0.98,M1
363,00:46:09,60.12,60.00,-0.12,-0.06,0.88,M1
364,00:46:11,60.06,60.00,-0.06,0.06,1.26,M2
365,00:46:13,60.06,60.00,-0.06,0.00,0.98,M1
366,00:46:15,60.06,60.00,-0.06,0.00,0.98,M1
367,00:46:17,60.06,60.00,-0.06,0.00,0.98,M1
368,00:46:19,60.06,60.00,-0.06,0.00,0.98,M1
369,00:46:21,60.06,60.00,-0.06,0.00,0.98,M1
370,00:46:23,60.06,60.00,-0.06,0.00,0.98,M1
371,00:46:25,60.06,60.00,-0.06,0.00,0.98,M1
372,00:46:27,60.06,60.00,-0.06,0.00,0.98,M1
373,00:46:29,60.06,60.00,-0.06,0.00,0.98,M1
374,00:46:31,60.06,60.00,-0.06,0.00,0.98,M1
375,00:46:33,60.06,60.00,-0.06,0.00,0.98,M1
376,00:46:35,60.06,60.00,-0.06,0.00,0.98,M1
377,00:46:37,60.06,60.00,-0.06,0.00,0.98,M1
378,00:46:39,60.06,60.00,-0.06,0.00,0.98,M1
379,00:46:41,60.06,60.00,-0.06,0.00,0.98,M1
380,00:46:43,60.06,60.00,-0.06,0.00,0.98,M1
381,00:46:45,60.06,60.00,-0.06,0.00,0.98,M1
382,00:46:47,60.12,60.00,-0.12,-0.06,0.88,M1
383,00:46:49,60.06,60.00,-0.06,0.06,1.26,M2
384,00:46:51,60.12,60.00,-0.12,-0.06,0.88,M1
385,00:46:53,60.06,60.00,-0.06,0.06,1.26,M2
386,00:46:55,60.06,60.00,-0.06,0.00,0.98,M1
387,00:46:57,60.12,60.00,-0.12,-0.06,0.88,M1
388,00:46:59,60.06,60.00,-0.06,0.06,1.26,M2
389,00:47:01,60.06,60.00,-0.06,0.00,0.98,M1
390,00:47:03,60.06,60.00,-0.06,0.00,0.98,M1
391,00:47:05,60.06,60.00,-0.06,0.00,0.98,M1
392,00:47:07,60.06,60.00,-0.06,0.00,0.98,M1
393,00:47:09,60.06,60.00,-0.06,0.00,0.98,M1
394,00:47:11,60.06,60.00,-0.06,0.00,0.98,M1
395,00:47:13,60.12,60.00,-0.12,-0.06,0.88,M1
396,00:47:15,60.06,60.00,-0.06,0.06,1.26,M2
397,00:47:17,60.12,60.00,-0.12,-0.06,0.88,M1
398,00:47:19,60.12,60.00,-0.12,0.00,0.93,M1
399,00:47:21,60.12,60.00,-0.12,0.00,0.93,M1
400,00:47:23,60.12,60.00,-0.12,0.00,0.93,M1
401,00:47:25,60.12,60.00,-0.12,0.00,0.93,M1
402,00:47:27,60.12,60.00,-0.12,0.00,0.93,M1
403,00:47:29,60.12,60.00,-0.12,0.00,0.93,M1
404,00:47:31,60.12,60.00,-0.12,0.00,0.93,M1
405,00:47:33,60.12,60.00,-0.12,0.00,0.93,M1
406,00:47:35,60.12,60.00,-0.12,0.00,0.93,M1
407,00:47:37,60.12,60.00,-0.12,0.00,0.93,M1
408,00:47:39,60.12,60.00,-0.12,0.00,0.93,M1
409,00:47:41,60.12,60.00,-0.12,0.00,0.93,M1
410,00:47:43,60.19,60.00,-0.19,-0.06,0.85,M1
411,00:47:45,60.19,60.00,-0.19,0.00,0.88,M1
412,00:47:47,60.12,60.00,-0.12,0.06,1.22,M1
413,00:47:49,60.12,60.00,-0.12,0.00,0.93,M1
414,00:47:51,60.12,60.00,-0.12,0.00,0.93,M1
415,00:47:53,60.19,60.00,-0.19,-0.06,0.85,M1
416,00:47:55,60.12,60.00,-0.12,0.06,1.22,M1
417,00:47:57,60.12,60.00,-0.12,0.00,0.93,M1
418,00:47:59,60.12,60.00,-0.12,0.00,0.93,M1
419,00:48:01,60.12,60.00,-0.12,0.00,0.93,M1
420,00:48:03,60.12,60.00,-0.12,0.00,0.93,M1
421,00:48:05,60.12,60.00,-0.12,0.00,0.93,M1
422,00:48:07,60.12,60.00,-0.12,0.00,0.93,M1
423,00:48:09,60.12,60.00,-0.12,0.00,0.93,M1
424,00:48:11,60.06,60.00,-0.06,0.06,1.26,M2
425,00:48:13,60.06,60.00,-0.06,0.00,0.98,M1
426,00:48:15,60.06,60.00,-0.06,0.00,0.98,M1
427,00:48:17,60.06,60.00,-0.06,0.00,0.98,M1
428,00:48:19,60.06,60.00,-0.06,0.00,0.98,M1
429,00:48:21,60.06,60.00,-0.06,0.00,0.98,M1
430,00:48:23,60.06,60.00,-0.06,0.00,0.98,M1
431,00:48:25,60.06,60.00,-0.06,0.00,0.98,M1
432,00:48:27,60.06,60.00,-0.06,0.00,0.98,M1
433,00:48:29,60.06,60.00,-0.06,0.00,0.98,M1
434,00:48:32,60.06,60.00,-0.06,0.00,0.98,M1
435,00:48:34,60.12,60.00,-0.12,-0.06,0.88,M1
