NO,TIME,SUHU,SET POINT,EROR,DELTA EROR,OUTPUT ANFIS,OUTPUT M
2270,01:34:42,90.38,90.00,-0.38,0.06,0.90,M1
2271,01:34:44,90.44,90.00,-0.44,-0.06,0.89,M1
2272,01:34:46,90.38,90.00,-0.38,0.06,0.90,M1
2273,01:34:48,90.44,90.00,-0.44,-0.06,0.89,M1
2274,01:34:50,90.44,90.00,-0.44,0.00,0.89,M1
2275,01:34:52,90.44,90.00,-0.44,0.00,0.89,M1
2276,01:34:54,90.44,90.00,-0.44,0.00,0.89,M1
2277,01:34:56,90.44,90.00,-0.44,0.00,0.89,M1
2278,01:34:58,90.44,90.00,-0.44,0.00,0.89,M1
2279,01:35:00,90.44,90.00,-0.44,0.00,0.89,M1
2280,01:35:02,90.44,90.00,-0.44,0.00,0.89,M1
2281,01:35:04,90.44,90.00,-0.44,0.00,0.89,M1
2282,01:35:06,90.44,90.00,-0.44,0.00,0.89,M1
2283,01:35:08,90.38,90.00,-0.38,0.06,0.90,M1
2284,01:35:10,90.44,90.00,-0.44,-0.06,0.89,M1
2285,01:35:12,90.44,90.00,-0.44,0.00,0.89,M1
2286,01:35:15,90.44,90.00,-0.44,0.00,0.89,M1
2287,01:35:17,90.44,90.00,-0.44,0.00,0.89,M1
2288,01:35:19,90.44,90.00,-0.44,0.00,0.89,M1
2289,01:35:21,90.44,90.00,-0.44,0.00,0.89,M1
2290,01:35:23,90.50,90.00,-0.50,-0.06,0.87,M1
2291,01:35:25,90.44,90.00,-0.44,0.06,0.89,M1
2292,01:35:27,90.50,90.00,-0.50,-0.06,0.87,M1
2293,01:35:29,90.50,90.00,-0.50,0.00,0.87,M1
2294,01:35:31,90.50,90.00,-0.50,0.00,0.87,M1
2295,01:35:33,90.50,90.00,-0.50,0.00,0.87,M1
2296,01:35:35,90.50,90.00,-0.50,0.00,0.87,M1
2297,01:35:37,90.50,90.00,-0.50,0.00,0.87,M1
2298,01:35:39,90.44,90.00,-0.44,0.06,0.89,M1
2299,01:35:41,90.50,90.00,-0.50,-0.06,0.87,M1
2300,01:35:43,90.50,90.00,-0.50,0.00,0.87,M1
2301,01:35:45,90.50,90.00,-0.50,0.00,0.87,M1
2302,01:35:47,90.44,90.00,-0.44,0.06,0.89,M1
2303,01:35:49,90.50,90.00,-0.50,-0.06,0.87,M1
2304,01:35:51,90.50,90.00,-0.50,0.00,0.87,M1
2305,01:35:53,90.44,90.00,-0.44,0.06,0.89,M1
2306,01:35:55,90.50,90.00,-0.50,-0.06,0.87,M1
2307,01:35:57,90.44,90.00,-0.44,0.06,0.89,M1
2308,01:35:59,90.44,90.00,-0.44,0.00,0.89,M1
2309,01:36:01,90.44,90.00,-0.44,0.00,0.89,M1
2310,01:36:03,90.44,90.00,-0.44,0.00,0.89,M1
2311,01:36:05,90.44,90.00,-0.44,0.00,0.89,M1
2312,01:36:07,90.44,90.00,-0.44,0.00,0.89,M1
2313,01:36:09,90.44,90.00,-0.44,0.00,0.89,M1
2314,01:36:11,90.44,90.00,-0.44,0.00,0.89,M1
2315,01:36:13,90.44,90.00,-0.44,0.00,0.89,M1
2316,01:36:15,90.44,90.00,-0.44,0.00,0.89,M1
2317,01:36:17,90.50,90.00,-0.50,-0.06,0.87,M1
2318,01:36:19,90.50,90.00,-0.50,0.00,0.87,M1
2319,01:36:21,90.44,90.00,-0.44,0.06,0.89,M1
2320,01:36:23,90.44,90.00,-0.44,0.00,0.89,M1
2321,01:36:25,90.50,90.00,-0.50,-0.06,0.87,M1
2322,01:36:27,90.50,90.00,-0.50,0.00,0.87,M1
2323,01:36:29,90.50,90.00,-0.50,0.00,0.87,M1
2324,01:36:31,90.50,90.00,-0.50,0.00,0.87,M1
2325,01:36:33,90.50,90.00,-0.50,0.00,0.87,M1
2326,01:36:35,90.50,90.00,-0.50,0.00,0.87,M1
2327,01:36:37,90.50,90.00,-0.50,0.00,0.87,M1
2328,01:36:39,90.50,90.00,-0.50,0.00,0.87,M1
2329,01:36:41,90.50,90.00,-0.50,0.00,0.87,M1
2330,01:36:43,90.50,90.00,-0.50,0.00,0.87,M1
2331,01:36:45,90.50,90.00,-0.50,0.00,0.87,M1
2332,01:36:47,90.50,90.00,-0.50,0.00,0.87,M1
2333,01:36:49,90.50,90.00,-0.50,0.00,0.87,M1
2334,01:36:51,90.50,90.00,-0.50,0.00,0.87,M1
2335,01:36:54,90.50,90.00,-0.50,0.00,0.87,M1
2336,01:36:56,90.50,90.00,-0.50,0.00,0.87,M1
2337,01:36:58,90.50,90.00,-0.50,0.00,0.87,M1
2338,01:37:00,90.50,90.00,-0.50,0.00,0.87,M1
2339,01:37:02,90.50,90.00,-0.50,0.00,0.87,M1
2340,01:37:04,90.50,90.00,-0.50,0.00,0.87,M1
2341,01:37:06,90.50,90.00,-0.50,0.00,0.87,M1
2342,01:37:08,90.50,90.00,-0.50,0.00,0.87,M1
2343,01:37:10,90.56,90.00,-0.56,-0.06,0.86,M1
2344,01:37:12,90.50,90.00,-0.50,0.06,0.87,M1
2345,01:37:14,90.50,90.00,-0.50,0.00,0.87,M1
2346,01:37:16,90.50,90.00,-0.50,0.00,0.87,M1
2347,01:37:18,90.56,90.00,-0.56,-0.06,0.86,M1
2348,01:37:20,90.50,90.00,-0.50,0.06,0.87,M1
2349,01:37:22,90.50,90.00,-0.50,0.00,0.87,M1
2350,01:37:24,90.50,90.00,-0.50,0.00,0.87,M1
2351,01:37:26,90.50,90.00,-0.50,0.00,0.87,M1
2352,01:37:28,90.50,90.00,-0.50,0.00,0.87,M1
2353,01:37:30,90.56,90.00,-0.56,-0.06,0.86,M1
2354,01:37:32,90.56,90.00,-0.56,0.00,0.86,M1
2355,01:37:34,90.50,90.00,-0.50,0.06,0.87,M1
2356,01:37:36,90.50,90.00,-0.50,0.00,0.87,M1
2357,01:37:38,90.50,90.00,-0.50,0.00,0.87,M1
2358,01:37:40,90.50,90.00,-0.50,0.00,0.87,M1
2359,01:37:42,90.50,90.00,-0.50,0.00,0.87,M1
2360,01:37:44,90.44,90.00,-0.44,0.06,0.89,M1
2361,01:37:46,90.44,90.00,-0.44,0.00,0.89,M1
2362,01:37:48,90.44,90.00,-0.44,0.00,0.89,M1
2363,01:37:50,90.44,90.00,-0.44,0.00,0.89,M1
2364,01:37:52,90.44,90.00,-0.44,0.00,0.89,M1
2365,01:37:54,90.38,90.00,-0.38,0.06,0.90,M1
2366,01:37:56,90.31,90.00,-0.31,0.06,0.91,M1
2367,01:37:58,90.31,90.00,-0.31,0.00,0.91,M1
2368,01:38:00,90.31,90.00,-0.31,0.00,0.91,M1
2369,01:38:02,90.25,90.00,-0.25,0.06,0.92,M1
2370,01:38:04,90.25,90.00,-0.25,0.00,0.92,M1
2371,01:38:06,90.25,90.00,-0.25,0.00,0.92,M1
2372,01:38:08,90.19,90.00,-0.19,0.06,0.94,M1
2373,01:38:10,90.19,90.00,-0.19,0.00,0.93,M1
2374,01:38:12,90.19,90.00,-0.19,0.00,0.93,M1
2375,01:38:14,90.12,90.00,-0.12,0.06,0.95,M1
2376,01:38:16,90.19,90.00,-0.19,-0.06,0.94,M1
2377,01:38:18,90.12,90.00,-0.12,0.06,0.95,M1
2378,01:38:20,90.19,90.00,-0.19,-0.06,0.94,M1
2379,01:38:22,90.12,90.00,-0.12,0.06,0.95,M1
2380,01:38:24,90.12,90.00,-0.12,0.00,0.94,M1
2381,01:38:26,90.12,90.00,-0.12,0.00,0.94,M1
2382,01:38:29,90.12,90.00,-0.12,0.00,0.94,M1
2383,01:38:31,90.12,90.00,-0.12,0.00,0.94,M1
2384,01:38:33,90.19,90.00,-0.19,-0.06,0.94,M1
2385,01:38:35,90.12,90.00,-0.12,0.06,0.95,M1
2386,01:38:37,90.19,90.00,-0.19,-0.06,0.94,M1
2387,01:38:39,90.19,90.00,-0.19,0.00,0.93,M1
2388,01:38:41,90.12,90.00,-0.12,0.06,0.95,M1
2389,01:38:43,90.19,90.00,-0.19,-0.06,0.94,M1
2390,01:38:45,90.19,90.00,-0.19,0.00,0.93,M1
2391,01:38:47,90.19,90.00,-0.19,0.00,0.93,M1
2392,01:38:49,90.19,90.00,-0.19,0.00,0.93,M1
2393,01:38:51,90.19,90.00,-0.19,0.00,0.93,M1
2394,01:38:53,90.25,90.00,-0.25,-0.06,0.92,M1
2395,01:38:55,90.19,90.00,-0.19,0.06,0.94,M1
2396,01:38:57,90.25,90.00,-0.25,-0.06,0.92,M1
2397,01:38:59,90.25,90.00,-0.25,0.00,0.92,M1
2398,01:39:01,90.25,90.00,-0.25,0.00,0.92,M1
2399,01:39:03,90.25,90.00,-0.25,0.00,0.92,M1
2400,01:39:05,90.25,90.00,-0.25,0.00,0.92,M1
2401,01:39:07,90.25,90.00,-0.25,0.00,0.92,M1
2402,01:39:09,90.25,90.00,-0.25,0.00,0.92,M1
2403,01:39:11,90.25,90.00,-0.25,0.00,0.92,M1
2404,01:39:13,90.25,90.00,-0.25,0.00,0.92,M1
2405,01:39:15,90.31,90.00,-0.31,-0.06,0.91,M1
2406,01:39:17,90.25,90.00,-0.25,0.06,0.92,M1
2407,01:39:19,90.31,90.00,-0.31,-0.06,0.91,M1
2408,01:39:21,90.31,90.00,-0.31,0.00,0.91,M1
2409,01:39:23,90.31,90.00,-0.31,0.00,0.91,M1
2410,01:39:25,90.31,90.00,-0.31,0.00,0.91,M1
2411,01:39:27,90.31,90.00,-0.31,0.00,0.91,M1
2412,01:39:29,90.31,90.00,-0.31,0.00,0.91,M1
2413,01:39:31,90.31,90.00,-0.31,0.00,0.91,M1
2414,01:39:33,90.38,90.00,-0.38,-0.06,0.90,M1
2415,01:39:35,90.31,90.00,-0.31,0.06,0.91,M1
2416,01:39:37,90.31,90.00,-0.31,0.00,0.91,M1
2417,01:39:39,90.31,90.00,-0.31,0.00,0.91,M1
2418,01:39:41,90.31,90.00,-0.31,0.00,0.91,M1
2419,01:39:43,90.38,90.00,-0.38,-0.06,0.90,M1
2420,01:39:45,90.38,90.00,-0.38,0.00,0.90,M1
2421,01:39:47,90.38,90.00,-0.38,0.00,0.90,M1
2422,01:39:49,90.31,90.00,-0.31,0.06,0.91,M1
2423,01:39:51,90.38,90.00,-0.38,-0.06,0.90,M1
2424,01:39:53,90.31,90.00,-0.31,0.06,0.91,M1
2425,01:39:55,90.31,90.00,-0.31,0.00,0.91,M1
2426,01:39:57,90.38,90.00,-0.38,-0.06,0.90,M1
2427,01:39:59,90.31,90.00,-0.31,0.06,0.91,M1
2428,01:40:01,90.31,90.00,-0.31,0.00,0.91,M1
2429,01:40:03,90.31,90.00,-0.31,0.00,0.91,M1
2430,01:40:06,90.38,90.00,-0.38,-0.06,0.90,M1
2431,01:40:08,90.38,90.00,-0.38,0.00,0.90,M1
2432,01:40:10,90.38,90.00,-0.38,0.00,0.90,M1
2433,01:40:12,90.38,90.00,-0.38,0.00,0.90,M1
2434,01:40:14,90.38,90.00,-0.38,0.00,0.90,M1
2435,01:40:16,90.38,90.00,-0.38,0.00,0.90,M1
2436,01:40:18,90.38,90.00,-0.38,0.00,0.90,M1
2437,01:40:20,90.38,90.00,-0.38,0.00,0.90,M1
2438,01:40:22,90.38,90.00,-0.38,0.00,0.90,M1
2439,01:40:24,90.38,90.00,-0.38,0.00,0.90,M1
2440,01:40:26,90.38,90.00,-0.38,0.00,0.90,M1
2441,01:40:28,90.38,90.00,-0.38,0.00,0.90,M1
2442,01:40:30,90.38,90.00,-0.38,0.00,0.90,M1
2443,01:40:32,90.38,90.00,-0.38,0.00,0.90,M1
2444,01:40:34,90.44,90.00,-0.44,-0.06,0.89,M1
2445,01:40:36,90.38,90.00,-0.38,0.06,0.90,M1
2446,01:40:38,90.38,90.00,-0.38,0.00,0.90,M1
2447,01:40:40,90.44,90.00,-0.44,-0.06,0.89,M1
2448,01:40:42,90.38,90.00,-0.38,0.06,0.90,M1
2449,01:40:44,90.38,90.00,-0.38,0.00,0.90,M1
2450,01:40:46,90.44,90.00,-0.44,-0.06,0.89,M1
2451,01:40:48,90.44,90.00,-0.44,0.00,0.89,M1
2452,01:40:50,90.38,90.00,-0.38,0.06,0.90,M1
2453,01:40:52,90.38,90.00,-0.38,0.00,0.90,M1
2454,01:40:54,90.38,90.00,-0.38,0.00,0.90,M1
2455,01:40:56,90.44,90.00,-0.44,-0.06,0.89,M1
2456,01:40:58,90.38,90.00,-0.38,0.06,0.90,M1
2457,01:41:00,90.38,90.00,-0.38,0.00,0.90,M1
2458,01:41:02,90.44,90.00,-0.44,-0.06,0.89,M1
2459,01:41:04,90.44,90.00,-0.44,0.00,0.89,M1
2460,01:41:06,90.44,90.00,-0.44,0.00,0.89,M1
2461,01:41:08,90.44,90.00,-0.44,0.00,0.89,M1
2462,01:41:10,90.44,90.00,-0.44,0.00,0.89,M1
2463,01:41:12,90.44,90.00,-0.44,0.00,0.89,M1
2464,01:41:14,90.44,90.00,-0.44,0.00,0.89,M1
2465,01:41:16,90.44,90.00,-0.44,0.00,0.89,M1
2466,01:41:18,90.44,90.00,-0.44,0.00,0.89,M1
2467,01:41:20,90.44,90.00,-0.44,0.00,0.89,M1
2468,01:41:22,90.44,90.00,-0.44,0.00,0.89,M1
2469,01:41:24,90.44,90.00,-0.44,0.00,0.89,M1
2470,01:41:26,90.50,90.00,-0.50,-0.06,0.87,M1
2471,01:41:28,90.44,90.00,-0.44,0.06,0.89,M1
2472,01:41:30,90.50,90.00,-0.50,-0.06,0.87,M1
2473,01:41:32,90.44,90.00,-0.44,0.06,0.89,M1
2474,01:41:34,90.50,90.00,-0.50,-0.06,0.87,M1
2475,01:41:37,90.50,90.00,-0.50,0.00,0.87,M1
2476,01:41:39,90.44,90.00,-0.44,0.06,0.89,M1
2477,01:41:41,90.50,90.00,-0.50,-0.06,0.87,M1
2478,01:41:43,90.50,90.00,-0.50,0.00,0.87,M1
2479,01:41:45,90.50,90.00,-0.50,0.00,0.87,M1
2480,01:41:47,90.50,90.00,-0.50,0.00,0.87,M1
2481,01:41:49,90.50,90.00,-0.50,0.00,0.87,M1
2482,01:41:51,90.50,90.00,-0.50,0.00,0.87,M1
2483,01:41:53,90.50,90.00,-0.50,0.00,0.87,M1
2484,01:41:55,90.50,90.00,-0.50,0.00,0.87,M1
2485,01:41:57,90.50,90.00,-0.50,0.00,0.87,M1
2486,01:41:59,90.50,90.00,-0.50,0.00,0.87,M1
2487,01:42:01,90.50,90.00,-0.50,0.00,0.87,M1
2488,01:42:03,90.50,90.00,-0.50,0.00,0.87,M1
2489,01:42:05,90.50,90.00,-0.50,0.00,0.87,M1
2490,01:42:07,90.50,90.00,-0.50,0.00,0.87,M1
2491,01:42:09,90.50,90.00,-0.50,0.00,0.87,M1
2492,01:42:11,90.50,90.00,-0.50,0.00,0.87,M1
2493,01:42:13,90.50,90.00,-0.50,0.00,0.87,M1
2494,01:42:15,90.56,90.00,-0.56,-0.06,0.86,M1
2495,01:42:17,90.56,90.00,-0.56,0.00,0.86,M1
2496,01:42:19,90.56,90.00,-0.56,0.00,0.86,M1
2497,01:42:21,90.56,90.00,-0.56,0.00,0.86,M1
2498,01:42:23,90.56,90.00,-0.56,0.00,0.86,M1
2499,01:42:25,90.56,90.00,-0.56,0.00,0.86,M1
2500,01:42:27,90.50,90.00,-0.50,0.06,0.87,M1
2501,01:42:29,90.56,90.00,-0.56,-0.06,0.86,M1
2502,01:42:31,90.50,90.00,-0.50,0.06,0.87,M1
2503,01:42:33,90.56,90.00,-0.56,-0.06,0.86,M1
2504,01:42:35,90.50,90.00,-0.50,0.06,0.87,M1
2505,01:42:37,90.50,90.00,-0.50,0.00,0.87,M1
2506,01:42:39,90.50,90.00,-0.50,0.00,0.87,M1
2507,01:42:41,90.50,90.00,-0.50,0.00,0.87,M1
2508,01:42:43,90.50,90.00,-0.50,0.00,0.87,M1
2509,01:42:45,90.50,90.00,-0.50,0.00,0.87,M1
2510,01:42:47,90.50,90.00,-0.50,0.00,0.87,M1
2511,01:42:49,90.50,90.00,-0.50,0.00,0.87,M1
2512,01:42:51,90.44,90.00,-0.44,0.06,0.89,M1
2513,01:42:53,90.44,90.00,-0.44,0.00,0.89,M1
2514,01:42:55,90.44,90.00,-0.44,0.00,0.89,M1
2515,01:42:57,90.44,90.00,-0.44,0.00,0.89,M1
2516,01:42:59,90.44,90.00,-0.44,0.00,0.89,M1
2517,01:43:01,90.44,90.00,-0.44,0.00,0.89,M1
2518,01:43:03,90.44,90.00,-0.44,0.00,0.89,M1
2519,01:43:05,90.44,90.00,-0.44,0.00,0.89,M1
2520,01:43:07,90.44,90.00,-0.44,0.00,0.89,M1
2521,01:43:09,90.44,90.00,-0.44,0.00,0.89,M1
2522,01:43:12,90.38,90.00,-0.38,0.06,0.90,M1
2523,01:43:14,90.44,90.00,-0.44,-0.06,0.89,M1
2524,01:43:16,90.44,90.00,-0.44,0.00,0.89,M1
2525,01:43:18,90.44,90.00,-0.44,0.00,0.89,M1
2526,01:43:20,90.38,90.00,-0.38,0.06,0.90,M1
2527,01:43:22,90.44,90.00,-0.44,-0.06,0.89,M1
2528,01:43:24,90.44,90.00,-0.44,0.00,0.89,M1
2529,01:43:26,90.38,90.00,-0.38,0.06,0.90,M1
2530,01:43:28,90.44,90.00,-0.44,-0.06,0.89,M1
2531,01:43:30,90.44,90.00,-0.44,0.00,0.89,M1
2532,01:43:32,90.44,90.00,-0.44,0.00,0.89,M1
2533,01:43:34,90.44,90.00,-0.44,0.00,0.89,M1
2534,01:43:36,90.44,90.00,-0.44,0.00,0.89,M1
2535,01:43:38,90.44,90.00,-0.44,0.00,0.89,M1
2536,01:43:40,90.44,90.00,-0.44,0.00,0.89,M1
2537,01:43:42,90.44,90.00,-0.44,0.00,0.89,M1
2538,01:43:44,90.44,90.00,-0.44,0.00,0.89,M1
2539,01:43:46,90.44,90.00,-0.44,0.00,0.89,M1
2540,01:43:48,90.44,90.00,-0.44,0.00,0.89,M1
2541,01:43:50,90.50,90.00,-0.50,-0.06,0.87,M1
2542,01:43:52,90.50,90.00,-0.50,0.00,0.87,M1
2543,01:43:54,90.44,90.00,-0.44,0.06,0.89,M1
2544,01:43:56,90.50,90.00,-0.50,-0.06,0.87,M1
2545,01:43:58,90.50,90.00,-0.50,0.00,0.87,M1
2546,01:44:00,90.50,90.00,-0.50,0.00,0.87,M1
2547,01:44:02,90.50,90.00,-0.50,0.00,0.87,M1
2548,01:44:04,90.50,90.00,-0.50,0.00,0.87,M1
2549,01:44:06,90.50,90.00,-0.50,0.00,0.87,M1
2550,01:44:08,90.50,90.00,-0.50,0.00,0.87,M1
2551,01:44:10,90.50,90.00,-0.50,0.00,0.87,M1
2552,01:44:12,90.50,90.00,-0.50,0.00,0.87,M1
2553,01:44:14,90.50,90.00,-0.50,0.00,0.87,M1
2554,01:44:16,90.56,90.00,-0.56,-0.06,0.86,M1
